GPA,Parental_Income,Above_median,noisy_labels
1.7455303823131898,63450.062595941235,0,0
2.3499262631523865,110811.7368441714,0,0
2.2328224089896223,52790.79458082229,0,0
1.7808990726606995,49306.08073813905,0,0
3.6111870650408484,64317.87061127635,0,0
1.555119781485715,58430.92121530761,0,0
1.058984276290132,104177.26000263442,0,1
3.859756094511136,124123.22203540924,1,1
3.041352414193118,44050.25524187437,0,0
2.459764379651584,108434.86626025868,0,0
3.895080459597862,56679.63841650241,0,0
2.1801962173649,68031.19331831227,0,0
1.2386727138606828,121106.49628549148,0,1
2.054222273241389,50485.8015474642,0,0
1.4909054878152856,112347.56916741983,0,0
3.949500463101693,99628.04886289072,1,1
3.641884552645724,103686.5201080606,1,1
2.4821904043346903,43556.63941257031,0,0
2.2028777233554355,55778.927529286324,0,0
2.3538743890262896,104459.53195712417,0,0
3.1626305455116888,129974.92903999423,0,0
1.7433048533101188,81490.17198562206,0,0
2.8683398572124528,93076.58876029629,0,0
1.4273464475962863,91824.06450192045,0,0
1.6035288474157443,138596.50425699988,0,0
1.243653188346074,69793.77162646007,0,1
3.8604168844273774,34213.94025218354,0,0
1.1672148089265113,47956.92709438836,0,1
2.798609450366305,79950.65496402202,0,0
3.168992891480447,137472.41828337847,0,0
3.910869158094466,69855.72826920456,0,0
3.4647083722365073,113440.97311859136,0,0
2.5826532023180833,31327.434268598998,0,0
1.9944301886310027,68152.64846557556,0,0
2.0619465867723967,112530.93151874492,0,0
1.2370909037736166,83535.09750506358,0,1
2.6677431412761585,98110.49495819747,0,0
1.4973833886692163,97763.41744960845,0,0
1.8857134931226736,139617.67673044803,0,0
3.521825455475917,39256.084295195615,0,0
2.087686028241017,95310.91158301916,0,0
2.0224419325680154,67477.58337063661,0,0
3.131205232649595,92407.58971876491,0,0
1.0951232545862462,31394.268241842336,0,1
2.4171635981329644,44366.59209360229,0,0
3.194729867816644,47485.08491509259,0,0
3.3196473227910555,45086.35651316766,0,0
1.7237343765115565,88631.055635102,0,0
1.9185911365312847,104205.86931238625,0,0
1.4099489150426296,49292.33849270664,0,0
2.787207159180492,88889.78707223646,0,0
1.4877065994388174,65243.523834285596,0,0
3.406981643029219,137567.09335432824,0,0
2.5003799565556957,43673.531956304534,0,0
1.1784829757963808,37186.447157726405,0,1
2.175597327927745,36425.17299118688,0,0
2.8593265060170703,80255.76931222563,0,0
1.5645755298757376,121147.73879584724,0,0
2.2836654253631914,47099.092551294336,0,0
1.2669449138316917,121296.84844480894,0,1
3.1978913051878752,105367.55918814157,0,0
2.179898066173792,115579.41264919439,0,0
2.0324091816651406,71495.62767870579,0,0
2.1906542070371904,88857.01821422411,0,0
1.052116077757373,127524.05477907772,0,1
2.405094989766888,86159.38709157516,0,0
3.6797515515879855,130510.17169277885,1,1
1.4846932357364633,132672.21362086153,0,0
3.5333783888484684,38351.58983740032,0,0
1.8252048906004403,39667.27667209135,0,0
3.3061975924488443,47674.960056770855,0,0
3.5020078647603516,80205.39632688873,0,0
3.7038889530959356,85685.4293275442,1,1
3.9154747595709574,106444.79632924439,1,1
2.2871084972451907,54125.382038006355,0,0
3.0582529185604463,121111.93630511414,0,0
1.9788324346883979,136798.84983138205,0,0
3.392467583457063,48400.93361966936,0,0
2.3035851191989294,85109.48806287357,0,0
2.530583181849247,92001.64517456287,0,0
3.289985911924835,83769.34092352769,0,0
1.5217574588488174,75370.0656838906,0,0
2.357336614660305,75226.19306184805,0,0
3.6945740994512515,72830.42977798985,0,0
3.067849362448764,128283.38710208975,0,0
1.857910011270132,134409.86674116098,0,0
2.2625904690340133,53504.25190876879,0,0
2.7037622417730454,96919.09464778546,0,0
3.9028947567776386,125720.86282669246,1,1
2.68213147421913,59623.25338606686,0,0
3.918592633946564,113530.70933495139,1,1
1.5129721525638278,44745.30777723031,0,0
1.707716097547105,85071.4840814837,0,0
2.6988819686826924,34400.375932068986,0,0
2.9599448257095227,97705.3976631816,0,0
3.89161379228878,92283.25024446874,1,1
3.656426944975994,112839.9413975135,1,1
2.1046775399941096,90004.8336365548,0,0
2.025486523656765,80452.55711422357,0,0
3.5520146087744435,122403.24412469602,1,1
2.1660815118636148,97214.12021960352,0,0
2.999223108829449,130513.62188627626,0,0
2.330681461702957,76621.06694792313,0,0
2.8268205595000224,102347.62066092416,0,0
3.3532639713405614,65430.88058655017,0,0
3.9039279928373603,84800.08553505084,1,1
2.119804101637191,44569.68297809981,0,0
3.0181728970173003,69743.60767483199,0,0
3.42304007777497,42088.97020388913,0,0
3.092380439051961,105002.20808157929,0,0
3.4183902437746614,128082.0034493016,0,0
1.8010705355252261,109651.67891940965,0,0
1.9555036372071994,69232.26797818094,0,0
1.479893941823945,126941.91110605633,0,0
3.4482235436018134,108873.42637937548,0,0
3.618322733089799,86905.46923147599,1,1
3.477770236162831,87607.6066714462,0,0
3.265640401300143,75857.62598293972,0,0
2.5513558685967404,109409.62521409306,0,0
2.6580891273006233,95391.3655080346,0,0
2.674400327378214,81232.86783379625,0,0
3.9811556100253966,71848.87647989491,0,0
3.9596087320537183,55958.0723933845,0,0
2.5305439053022796,110346.65628177182,0,0
3.2670141596784448,119724.75839122296,0,0
3.809785693738754,32088.715858142878,0,0
3.1058802660418054,84848.19458558343,0,0
2.296822741731278,115652.72031813172,0,0
1.3661374147575227,101277.72799434731,0,0
2.890860315283864,90819.80632236993,0,0
3.3021371831518276,50029.64015166102,0,0
1.790184972092785,101715.41575194515,0,0
1.3697087038170217,80238.15472243588,0,0
3.1680363553697313,30627.46363557506,0,0
1.808188162600473,110454.88588398231,0,0
1.7935723269130153,33527.83605474161,0,0
1.6039104666702027,85372.59629818337,0,0
3.573901921742724,130706.50111075642,1,1
2.688391869649217,139573.51654719276,0,0
1.8064968898843552,85141.95216905573,0,0
2.433065727310729,41308.07996583726,0,0
2.2664281311170758,130088.20747056001,0,0
2.824027360788289,118547.72100669392,0,0
3.1563683763680563,100707.00519647106,0,0
2.386121111447756,70809.99554544484,0,0
2.160266453514855,33074.011177501365,0,0
1.1615039085769443,80908.98863234557,0,1
1.1149602350078034,132804.91997654154,0,1
1.5569685387854264,80662.9958335048,0,0
1.0882896515369578,139710.68180007246,0,1
3.1704228117998965,124394.53718045875,0,0
1.8066836968752262,129953.63429717402,0,0
3.6227510054988623,100790.4867758452,1,1
1.3987563198231865,101136.3735531383,0,0
3.4086819880575896,101930.8672495869,0,0
2.713569828061759,106451.81957627535,0,0
3.3059540914085424,130842.17418711908,0,0
3.4208735826867107,50915.089169909355,0,0
2.053138014609572,109395.43529730149,0,0
1.5854074248844006,82297.78587680263,0,0
1.736179840712908,89824.23577682822,0,0
2.218268267822619,131310.0839336804,0,0
3.490206786181167,105470.31133937897,0,0
3.8104289617561675,61079.66993178449,0,0
2.7365836537246215,113199.19536191801,0,0
3.4092884804011994,106060.80189368052,0,0
2.7033671807730277,87255.57593973482,0,0
2.065678724471216,120029.96216422664,0,0
3.1372661518357092,57671.95110233427,0,0
1.651997594945047,105956.08128370416,0,0
1.6743201811003965,32985.50331806663,0,0
2.0267729889930175,123214.30935043683,0,0
2.0989220133989597,81806.11149542927,0,0
2.207523782039751,79063.12673956042,0,0
2.007071422689586,60878.906645148854,0,0
2.281958337021553,30020.13790236186,0,0
3.5685887662441678,119567.85579064359,1,1
1.1457903498705768,81777.76027879014,0,1
1.4370241190250324,129136.40792396835,0,0
2.946143768281044,36256.29487698196,0,0
3.376921345070751,39227.25718286619,0,0
1.3742421319487144,115793.85705540136,0,0
2.167340429286018,100713.38799758382,0,0
2.2402608042041545,91605.89042828065,0,0
2.2814494201101927,56835.16635373813,0,0
2.690263245517306,117795.67387391152,0,0
2.9175086635704366,91391.33823056414,0,0
1.4422242663353564,103116.27036976436,0,0
1.6131253175318578,69034.56351639499,0,0
1.148624175998742,110677.96274732519,0,1
1.403472130477759,36483.96154989779,0,0
3.3443913737619475,107270.33672508382,0,0
2.938493433873956,34717.61681470835,0,0
2.0012615005325305,70078.92802609925,0,0
2.2570913110239235,73933.9820948719,0,0
3.854349535504428,72345.92899272597,0,0
3.70079297918828,95102.55091104252,1,1
2.2838216260530837,135145.9070185516,0,0
2.5823199375508246,115390.9226659619,0,0
3.4826905347058625,68409.06104224033,0,0
3.8171379953843765,129832.87324964895,1,1
2.600690664737714,107209.24965177967,0,0
2.5908185239248764,43874.54251772048,0,0
2.3678357044491687,81310.54057491326,0,0
2.3459948691587167,136788.09992352955,0,0
1.503930598035503,57487.644339845385,0,0
2.132501084615704,113483.63895809485,0,0
3.8133175082937876,126201.46310809252,1,1
2.7904308148723977,135477.6989645178,0,0
2.678036101301247,118945.12561887014,0,0
3.8035804911578097,101060.50955027608,1,1
2.592369877494515,46381.83805753422,0,0
3.3447824598314413,61517.026212861485,0,0
2.920359573578312,49838.28746160559,0,0
1.0080139439694271,81635.39067221963,0,1
2.508728956690696,71628.22016659794,0,0
3.0640684440046773,30545.902597106226,0,0
1.1423973709643382,116469.44837732107,0,1
1.8765050704757265,48593.1186637988,0,0
3.054494378601592,138753.81411341153,0,0
3.5714921001612265,129512.45870881679,1,1
1.2354978804242511,100533.45662483084,0,1
2.2224817750316737,109280.50235029457,0,0
3.747196597826367,56852.86236636575,0,0
1.9073323144805636,133257.38062042074,0,0
2.392309335503507,38781.40930759307,0,0
3.146954714715601,127998.82613234334,0,0
1.8707171645451979,73134.9857672514,0,0
3.2072856455730507,47181.55667986584,0,0
2.2007173060365672,57801.62295983509,0,0
1.9387104567647007,98378.3077456322,0,0
2.104948803399047,96632.81194586432,0,0
1.4403098910502403,123094.3935281596,0,0
2.7028046270911044,87668.70312674089,0,0
3.5199328756234327,114741.68414301537,1,1
1.144744188956398,63195.92349689175,0,1
3.5197912757092706,53185.57551424842,0,0
2.9485248596558953,44031.86184669866,0,0
2.4112890918787713,32594.97850994756,0,0
3.926815656677715,131530.4239486867,1,1
2.9599118934776345,50274.71817913381,0,0
1.52113992971551,109794.8090166674,0,0
1.759272896700257,134210.5204712077,0,0
3.672300196445788,107537.44787059544,1,1
1.211612788839686,113002.52866419683,0,1
2.1112357617474773,139589.5976424996,0,0
2.807494203078253,74414.56825869213,0,0
3.952727111243274,94685.5042420071,1,1
3.7541059435006745,67753.82873520351,0,0
1.8479128398169986,70437.20499969737,0,0
1.0610364975184643,49670.028442940784,0,1
3.1392860912242933,113216.95247122146,0,0
3.90849156176541,58494.498869214374,0,0
1.4351080495888116,135294.0763187599,0,0
1.021628904797284,101444.54707875337,0,1
2.9401241550108925,99755.13982893356,0,0
3.958270971665297,43773.24467335351,0,0
3.7888820334388784,64062.30624896795,0,0
3.172367394867923,107496.62393412362,0,0
3.6410126451816907,41938.054338015216,0,0
1.0628809823156578,50075.6651634248,0,1
2.845053270025116,66354.90658855859,0,0
1.0799172773751244,116507.13863227962,0,1
3.174944813813889,59429.8729790834,0,0
2.580471562920227,48416.21336084613,0,0
3.733846813040743,129945.51674574461,1,1
1.8258916283546345,132307.88172886474,0,0
1.1432025979717118,39152.57976155637,0,1
1.1110920020986894,50302.38477425956,0,1
1.567547128278278,41016.73061254062,0,0
2.9618513270645686,101610.250661382,0,0
3.3850846866785194,126577.02050129334,0,0
2.504261862916695,67656.5086249813,0,0
3.195005407817648,54142.9665438236,0,0
3.9048325456783575,98726.05739045521,1,1
2.425137783586701,33554.02469088553,0,0
2.6320786381811643,76776.94551543577,0,0
3.9278083386761193,107874.90596111833,1,1
3.7661677990473708,135954.8727166853,1,1
2.778922238116547,135764.57355114998,0,0
3.6232034462894833,94110.0635635842,1,1
1.1001332861701758,89750.26282232879,0,1
1.5233525877872989,125353.73577409874,0,0
2.580128485640124,89391.89723733737,0,0
3.095512748267186,95851.74698248753,0,0
2.1952942245005973,127710.01323841681,0,0
2.2832611010798294,79496.68254483037,0,0
1.1508989900794042,133023.30223530755,0,1
1.4592151202426256,129053.63107415788,0,0
1.4904471078922112,119211.4108576312,0,0
3.5966419568654318,133320.3753098292,1,1
2.52135813688146,70461.82715282301,0,0
1.0935535149147921,133379.27583898912,0,1
2.8089813175752734,126279.14349901954,0,0
3.8352173997323766,62213.1091046176,0,0
2.76604875214686,74305.39597686059,0,0
2.7831040235449827,131139.96235688188,0,0
2.233945612770168,117270.66409942768,0,0
2.750405949657935,88610.02833789658,0,0
1.537230696715575,124496.70129747102,0,0
2.8763512552995483,138128.980912201,0,0
3.084609957350014,121523.84974243028,0,0
2.9516314317034587,63859.49200332338,0,0
3.2755015197579764,137477.9521398171,0,0
2.9300788825107436,94795.608217653,0,0
2.444783236187813,69271.43748974348,0,0
2.5084856322253084,73580.32729194776,0,0
2.5372037288645988,80479.03674593374,0,0
1.001276686181724,107919.60817364072,0,1
3.0499978905921044,93353.35685188122,0,0
3.3285136182201343,70382.29383144205,0,0
3.5789804225705057,123288.46873077712,1,1
3.8939478548665063,135537.2681191034,1,1
3.474236327764005,89714.04398961872,0,0
3.21927531227247,36912.79735170218,0,0
3.743202807981087,127129.09482403296,1,1
2.2409928218965813,61577.34434176034,0,0
3.3967177632948298,112127.92791279516,0,0
3.7043326415567526,53757.43018323877,0,0
3.556055934013234,112715.35194549452,1,1
2.2947731202794586,30497.739044582228,0,0
3.0820431639181094,101407.79469396302,0,0
2.2651685721852077,104898.80651946059,0,0
1.5148359584223714,109696.75281655039,0,0
1.5424114036021028,85714.64954003088,0,0
3.6000745427637706,74096.20511971693,0,0
1.5011793848248671,44461.95588200705,0,0
3.511602715824413,81815.37189073348,0,0
1.900119378672271,43591.03438418389,0,0
1.2666079692389145,54488.90745341546,0,1
1.1575431944659518,95805.82237423385,0,1
3.51929602220255,47165.88465835656,0,0
3.3388095909276725,88518.00731626002,0,0
1.236609899030392,53322.76620319263,0,1
1.0321750053630754,75391.11143298018,0,1
1.6885411141796163,109306.25105396993,0,0
1.9353211920617346,58872.38699562581,0,0
1.6266397397313561,117159.04605318325,0,0
1.8928679554111252,59505.3075172197,0,0
2.381558427308112,51359.32784603667,0,0
2.805031595950597,120595.24954843809,0,0
1.0313272676552678,94505.23309970528,0,1
2.2899768235996465,88697.89250350502,0,0
2.6692685925969935,102954.43197731728,0,0
3.721261657378479,87880.64628471519,1,1
1.8072516819657773,31048.673652780722,0,0
3.5800144400609883,115574.35847302132,1,1
2.585682140213284,118816.22381932665,0,0
1.3692284296732695,70276.43854919724,0,0
3.3058447377543905,92958.73323867175,0,0
3.89124081083778,114721.30915188004,1,1
3.105837771832426,112727.49445119519,0,0
3.56443755618739,81325.99450760454,0,0
2.9066170836313083,47723.034095852556,0,0
2.4644496173880706,67562.8598975534,0,0
3.308146968842885,65839.30141795745,0,0
2.728171796754412,121095.30122907451,0,0
3.6923492321661433,71752.51399956387,0,0
2.17138494476966,62854.864882297676,0,0
2.312385939538061,36887.7787672885,0,0
1.698055423657972,121016.69929372125,0,0
1.9568903812523528,76024.10628797536,0,0
1.919987822831564,67139.24544366408,0,0
1.0252196680144272,101365.85735310534,0,1
2.518061309185323,113323.97689982742,0,0
2.139557217337973,108110.89973382006,0,0
3.187255025137704,119049.45950825374,0,0
3.54110158317821,122658.14265229921,1,1
2.100260426271371,126320.24145765518,0,0
1.8637481938735703,88023.78480112442,0,0
2.3294966717253693,76696.6536160555,0,0
1.714021638520884,125597.73749733753,0,0
1.193371810779762,68757.21929639266,0,1
3.767678567820994,88810.13616809846,1,1
3.8758733479173535,138669.890623944,1,1
3.476554658229835,44034.371923922394,0,0
3.937152229163952,49233.39106662471,0,0
3.751103463835413,74638.48824940945,0,0
1.800425354345529,51983.09018162015,0,0
1.261366267365975,108801.61595815398,0,1
3.41606497988813,67499.14287540561,0,0
2.11454812845723,103843.30563729719,0,0
2.2048427134615,95986.87320982013,0,0
3.965355082526235,117231.63535303989,1,1
3.1748314943329703,89881.68228987388,0,0
2.535625001463584,121658.36245389076,0,0
3.695092446627881,95533.42764138867,1,1
3.656416696012981,45012.81902722226,0,0
3.7495744584172765,106189.08642168679,1,1
2.407918085561881,99685.67938754438,0,0
3.315089538836242,111957.25896696602,0,0
2.0406083921527505,92568.86179900935,0,0
1.685763975122223,60840.5295213526,0,0
2.68283944639402,120396.42893274566,0,0
3.585156990896124,64829.968746702485,0,0
3.75466800262798,138883.1300674923,1,1
1.5219127870570572,69182.92837161056,0,0
3.9002520307933763,54416.707438722515,0,0
2.05670126823975,72295.4334550525,0,0
3.046303697354223,131350.86262768783,0,0
3.2534192835848854,48350.89445026357,0,0
1.7385769232803527,106978.52013327573,0,0
2.8588996281046377,40843.2097704007,0,0
3.5860467913599052,55571.38703548007,0,0
2.4892293033616912,40044.56242817046,0,0
3.982166974257979,114482.15717481672,1,1
1.5614874231653841,97194.29222783497,0,0
